LSTM 語言模型訓練日誌
啟動時間: 2026-06-04 11:34:49.841177
vocab_size=1675, embed_size=128, hidden_size=128, num_layers=2, dropout=0.3
batch_size=64, lr=0.001, sequence_length=20, val_split=0.1, clip_grad_norm=1.0, min_freq=3, rep_penalty=1.2
================================================================================
 epoch | train_loss |   val_loss |           lr |  grad_norm |                 time
   562 |     2.8737 |     4.9695 |   0.00001000 |     3.7079 |  2026-06-04 11:51:00
   563 |     2.8720 |     4.9700 |   0.00001000 |     3.0872 |  2026-06-04 11:51:03
   564 |     2.8730 |     4.9703 |   0.00001000 |     3.7168 |  2026-06-04 11:51:05
   565 |     2.8708 |     4.9704 |   0.00001000 |     3.4332 |  2026-06-04 11:51:07
   566 |     2.8658 |     4.9707 |   0.00001000 |     3.3482 |  2026-06-04 11:51:09
   567 |     2.8787 |     4.9710 |   0.00001000 |     3.8083 |  2026-06-04 11:51:11
   568 |     2.8770 |     4.9707 |   0.00001000 |     3.4363 |  2026-06-04 11:51:13
   569 |     2.8706 |     4.9707 |   0.00001000 |     4.1506 |  2026-06-04 11:51:15
   570 |     2.8742 |     4.9706 |   0.00001000 |     3.7824 |  2026-06-04 11:51:17
   571 |     2.8804 |     4.9704 |   0.00001000 |     3.6047 |  2026-06-04 11:51:19
   572 |     2.8719 |     4.9702 |   0.00001000 |     3.1467 |  2026-06-04 11:51:21
   573 |     2.8680 |     4.9703 |   0.00001000 |     3.8881 |  2026-06-04 11:51:23
   574 |     2.8693 |     4.9702 |   0.00001000 |     3.9077 |  2026-06-04 11:51:25
   575 |     2.8718 |     4.9703 |   0.00001000 |     3.4113 |  2026-06-04 11:51:27
   576 |     2.8680 |     4.9704 |   0.00001000 |     3.3667 |  2026-06-04 11:51:29
   577 |     2.8698 |     4.9706 |   0.00001000 |     4.0491 |  2026-06-04 11:51:31
   578 |     2.8684 |     4.9705 |   0.00001000 |     3.3084 |  2026-06-04 11:51:33
   579 |     2.8689 |     4.9709 |   0.00001000 |     3.5236 |  2026-06-04 11:51:35
   580 |     2.8699 |     4.9711 |   0.00001000 |     3.5696 |  2026-06-04 11:51:37
   581 |     2.8691 |     4.9705 |   0.00001000 |     3.1563 |  2026-06-04 11:51:38
   582 |     2.8743 |     4.9708 |   0.00001000 |     3.8106 |  2026-06-04 11:51:40
   583 |     2.8710 |     4.9708 |   0.00001000 |     3.1461 |  2026-06-04 11:51:41
   584 |     2.8662 |     4.9711 |   0.00001000 |     3.1958 |  2026-06-04 11:51:42
   585 |     2.8680 |     4.9717 |   0.00001000 |     3.7257 |  2026-06-04 11:51:44
   586 |     2.8690 |     4.9722 |   0.00001000 |     4.0859 |  2026-06-04 11:51:45
   587 |     2.8713 |     4.9721 |   0.00001000 |     4.0328 |  2026-06-04 11:51:47
   588 |     2.8720 |     4.9719 |   0.00001000 |     3.5289 |  2026-06-04 11:51:48
   589 |     2.8654 |     4.9720 |   0.00001000 |     4.0745 |  2026-06-04 11:51:49
   590 |     2.8663 |     4.9723 |   0.00001000 |     3.4551 |  2026-06-04 11:51:51
   591 |     2.8631 |     4.9726 |   0.00001000 |     3.7356 |  2026-06-04 11:51:52
   592 |     2.8601 |     4.9721 |   0.00001000 |     2.9621 |  2026-06-04 11:51:53
   593 |     2.8690 |     4.9717 |   0.00001000 |     3.9104 |  2026-06-04 11:51:55
   594 |     2.8615 |     4.9715 |   0.00001000 |     2.9562 |  2026-06-04 11:51:56
   595 |     2.8633 |     4.9718 |   0.00001000 |     3.5051 |  2026-06-04 11:51:58
   596 |     2.8605 |     4.9715 |   0.00001000 |     3.5454 |  2026-06-04 11:51:59
   597 |     2.8659 |     4.9715 |   0.00001000 |     4.1417 |  2026-06-04 11:52:01
   598 |     2.8662 |     4.9718 |   0.00001000 |     3.2131 |  2026-06-04 11:52:02
   599 |     2.8663 |     4.9719 |   0.00001000 |     3.7323 |  2026-06-04 11:52:04
   600 |     2.8708 |     4.9716 |   0.00001000 |     3.1358 |  2026-06-04 11:52:06
   601 |     2.8654 |     4.9718 |   0.00001000 |     3.4208 |  2026-06-04 11:52:07
   602 |     2.8670 |     4.9718 |   0.00001000 |     4.2054 |  2026-06-04 11:52:08
   603 |     2.8653 |     4.9723 |   0.00001000 |     2.8801 |  2026-06-04 11:52:10
   604 |     2.8724 |     4.9721 |   0.00001000 |     3.6454 |  2026-06-04 11:52:12
   605 |     2.8627 |     4.9728 |   0.00001000 |     3.1271 |  2026-06-04 11:52:14
   606 |     2.8639 |     4.9729 |   0.00001000 |     3.2664 |  2026-06-04 11:52:16
   607 |     2.8642 |     4.9727 |   0.00001000 |     3.7131 |  2026-06-04 11:52:18
   608 |     2.8675 |     4.9724 |   0.00001000 |     3.4881 |  2026-06-04 11:52:20
   609 |     2.8676 |     4.9721 |   0.00001000 |     3.1221 |  2026-06-04 11:52:21
   610 |     2.8688 |     4.9723 |   0.00001000 |     3.4971 |  2026-06-04 11:52:22
   611 |     2.8681 |     4.9724 |   0.00001000 |     4.0484 |  2026-06-04 11:52:24
   612 |     2.8666 |     4.9732 |   0.00001000 |     3.5232 |  2026-06-04 11:52:25
   613 |     2.8630 |     4.9727 |   0.00001000 |     4.0950 |  2026-06-04 11:52:26
   614 |     2.8646 |     4.9727 |   0.00001000 |     3.8556 |  2026-06-04 11:52:28
   615 |     2.8612 |     4.9729 |   0.00001000 |     3.6760 |  2026-06-04 11:52:29
   616 |     2.8579 |     4.9734 |   0.00001000 |     3.6009 |  2026-06-04 11:52:30
   617 |     2.8626 |     4.9729 |   0.00001000 |     3.1510 |  2026-06-04 11:52:32
   618 |     2.8622 |     4.9733 |   0.00001000 |     3.8644 |  2026-06-04 11:52:35
   619 |     2.8608 |     4.9738 |   0.00001000 |     3.1376 |  2026-06-04 11:52:37
   620 |     2.8556 |     4.9737 |   0.00001000 |     3.6628 |  2026-06-04 11:52:39
   621 |     2.8712 |     4.9730 |   0.00001000 |     3.5330 |  2026-06-04 11:52:40
   622 |     2.8612 |     4.9740 |   0.00001000 |     3.3958 |  2026-06-04 11:52:42
   623 |     2.8649 |     4.9731 |   0.00001000 |     3.8162 |  2026-06-04 11:52:44
   624 |     2.8588 |     4.9727 |   0.00001000 |     3.3431 |  2026-06-04 11:52:45
   625 |     2.8552 |     4.9727 |   0.00001000 |     3.0666 |  2026-06-04 11:52:47
   626 |     2.8612 |     4.9731 |   0.00001000 |     3.6181 |  2026-06-04 11:52:49
   627 |     2.8574 |     4.9730 |   0.00001000 |     3.6257 |  2026-06-04 11:52:51
   628 |     2.8579 |     4.9730 |   0.00001000 |     4.2740 |  2026-06-04 11:52:54
   629 |     2.8622 |     4.9734 |   0.00001000 |     3.5264 |  2026-06-04 11:52:56
   630 |     2.8594 |     4.9740 |   0.00001000 |     3.5345 |  2026-06-04 11:52:58
   631 |     2.8613 |     4.9742 |   0.00001000 |     3.1818 |  2026-06-04 11:53:00
   632 |     2.8515 |     4.9747 |   0.00001000 |     4.0334 |  2026-06-04 11:53:02
   633 |     2.8577 |     4.9749 |   0.00001000 |     3.4987 |  2026-06-04 11:53:04
   634 |     2.8563 |     4.9750 |   0.00001000 |     3.0194 |  2026-06-04 11:53:06
   635 |     2.8582 |     4.9748 |   0.00001000 |     3.4733 |  2026-06-04 11:53:08
   636 |     2.8601 |     4.9750 |   0.00001000 |     3.6249 |  2026-06-04 11:53:10
   637 |     2.8586 |     4.9750 |   0.00001000 |     3.1054 |  2026-06-04 11:53:12
   638 |     2.8595 |     4.9743 |   0.00001000 |     3.5748 |  2026-06-04 11:53:15
   639 |     2.8534 |     4.9751 |   0.00001000 |     3.6413 |  2026-06-04 11:53:17
   640 |     2.8601 |     4.9748 |   0.00001000 |     3.5063 |  2026-06-04 11:53:19
   641 |     2.8563 |     4.9744 |   0.00001000 |     3.6712 |  2026-06-04 11:53:20
   642 |     2.8548 |     4.9747 |   0.00001000 |     3.0633 |  2026-06-04 11:53:22
   643 |     2.8543 |     4.9753 |   0.00001000 |     3.6726 |  2026-06-04 11:53:23
   644 |     2.8550 |     4.9756 |   0.00001000 |     4.0407 |  2026-06-04 11:53:24
   645 |     2.8513 |     4.9756 |   0.00001000 |     3.8042 |  2026-06-04 11:53:26
   646 |     2.8587 |     4.9759 |   0.00001000 |     3.4083 |  2026-06-04 11:53:27
   647 |     2.8538 |     4.9758 |   0.00001000 |     3.4888 |  2026-06-04 11:53:28
   648 |     2.8498 |     4.9766 |   0.00001000 |     3.4902 |  2026-06-04 11:53:30
   649 |     2.8536 |     4.9764 |   0.00001000 |     3.3699 |  2026-06-04 11:53:31
   650 |     2.8527 |     4.9760 |   0.00001000 |     3.3040 |  2026-06-04 11:53:32
   651 |     2.8561 |     4.9760 |   0.00001000 |     2.9123 |  2026-06-04 11:53:34
   652 |     2.8541 |     4.9762 |   0.00001000 |     3.6484 |  2026-06-04 11:53:35
   653 |     2.8552 |     4.9767 |   0.00001000 |     3.0489 |  2026-06-04 11:53:37
   654 |     2.8555 |     4.9773 |   0.00001000 |     3.7613 |  2026-06-04 11:53:38
   655 |     2.8517 |     4.9772 |   0.00001000 |     3.2788 |  2026-06-04 11:53:40
   656 |     2.8570 |     4.9772 |   0.00001000 |     3.9588 |  2026-06-04 11:53:41
   657 |     2.8538 |     4.9770 |   0.00001000 |     3.7170 |  2026-06-04 11:53:43
   658 |     2.8540 |     4.9774 |   0.00001000 |     3.9359 |  2026-06-04 11:53:45
   659 |     2.8483 |     4.9773 |   0.00001000 |     3.8855 |  2026-06-04 11:53:47
   660 |     2.8576 |     4.9772 |   0.00001000 |     3.3849 |  2026-06-04 11:53:49
   661 |     2.8600 |     4.9770 |   0.00001000 |     3.8369 |  2026-06-04 11:53:50
   662 |     2.8557 |     4.9768 |   0.00001000 |     3.8595 |  2026-06-04 11:53:51
   663 |     2.8586 |     4.9773 |   0.00001000 |     4.0233 |  2026-06-04 11:53:53
   664 |     2.8571 |     4.9766 |   0.00001000 |     4.0681 |  2026-06-04 11:53:54
   665 |     2.8542 |     4.9766 |   0.00001000 |     3.1393 |  2026-06-04 11:53:55
   666 |     2.8450 |     4.9768 |   0.00001000 |     3.6306 |  2026-06-04 11:53:57
   667 |     2.8556 |     4.9770 |   0.00001000 |     2.7868 |  2026-06-04 11:53:58
   668 |     2.8514 |     4.9770 |   0.00001000 |     4.0642 |  2026-06-04 11:53:59
   669 |     2.8506 |     4.9772 |   0.00001000 |     3.3576 |  2026-06-04 11:54:01
   670 |     2.8448 |     4.9777 |   0.00001000 |     3.3009 |  2026-06-04 11:54:02
   671 |     2.8477 |     4.9775 |   0.00001000 |     3.0750 |  2026-06-04 11:54:03
   672 |     2.8531 |     4.9774 |   0.00001000 |     3.1258 |  2026-06-04 11:54:05
   673 |     2.8510 |     4.9774 |   0.00001000 |     3.6031 |  2026-06-04 11:54:07
   674 |     2.8439 |     4.9774 |   0.00001000 |     3.3984 |  2026-06-04 11:54:08
   675 |     2.8510 |     4.9776 |   0.00001000 |     4.2512 |  2026-06-04 11:54:09
   676 |     2.8444 |     4.9778 |   0.00001000 |     3.9082 |  2026-06-04 11:54:11
   677 |     2.8478 |     4.9785 |   0.00001000 |     3.1922 |  2026-06-04 11:54:12
   678 |     2.8521 |     4.9779 |   0.00001000 |     3.2819 |  2026-06-04 11:54:14
   679 |     2.8539 |     4.9782 |   0.00001000 |     3.6776 |  2026-06-04 11:54:15
   680 |     2.8460 |     4.9777 |   0.00001000 |     3.6144 |  2026-06-04 11:54:18
   681 |     2.8468 |     4.9776 |   0.00001000 |     3.9349 |  2026-06-04 11:54:20
   682 |     2.8533 |     4.9777 |   0.00001000 |     4.1375 |  2026-06-04 11:54:22
   683 |     2.8497 |     4.9776 |   0.00001000 |     3.3242 |  2026-06-04 11:54:24
   684 |     2.8511 |     4.9778 |   0.00001000 |     3.5425 |  2026-06-04 11:54:25
   685 |     2.8524 |     4.9780 |   0.00001000 |     3.4585 |  2026-06-04 11:54:27
   686 |     2.8430 |     4.9783 |   0.00001000 |     3.8156 |  2026-06-04 11:54:29
   687 |     2.8428 |     4.9786 |   0.00001000 |     3.4966 |  2026-06-04 11:54:31
   688 |     2.8481 |     4.9795 |   0.00001000 |     3.1771 |  2026-06-04 11:54:33
   689 |     2.8451 |     4.9796 |   0.00001000 |     3.5762 |  2026-06-04 11:54:35
   690 |     2.8389 |     4.9797 |   0.00001000 |     3.7893 |  2026-06-04 11:54:37
   691 |     2.8461 |     4.9796 |   0.00001000 |     3.4035 |  2026-06-04 11:54:39
   692 |     2.8455 |     4.9795 |   0.00001000 |     2.7368 |  2026-06-04 11:54:41
   693 |     2.8443 |     4.9796 |   0.00001000 |     3.5417 |  2026-06-04 11:54:43
   694 |     2.8504 |     4.9798 |   0.00001000 |     3.6722 |  2026-06-04 11:54:45
   695 |     2.8456 |     4.9794 |   0.00001000 |     3.2873 |  2026-06-04 11:54:47
   696 |     2.8450 |     4.9795 |   0.00001000 |     3.4348 |  2026-06-04 11:54:49
   697 |     2.8409 |     4.9801 |   0.00001000 |     3.8120 |  2026-06-04 11:54:51
   698 |     2.8443 |     4.9803 |   0.00001000 |     3.6028 |  2026-06-04 11:54:53
   699 |     2.8343 |     4.9807 |   0.00001000 |     3.3782 |  2026-06-04 11:54:55
   700 |     2.8445 |     4.9805 |   0.00001000 |     3.4587 |  2026-06-04 11:54:57
   701 |     2.8434 |     4.9803 |   0.00001000 |     3.7429 |  2026-06-04 11:54:59
   702 |     2.8415 |     4.9804 |   0.00001000 |     3.7521 |  2026-06-04 11:55:01
   703 |     2.8461 |     4.9801 |   0.00001000 |     3.8068 |  2026-06-04 11:55:03
   704 |     2.8489 |     4.9802 |   0.00001000 |     3.0369 |  2026-06-04 11:55:06
   705 |     2.8402 |     4.9805 |   0.00001000 |     3.5615 |  2026-06-04 11:55:08
   706 |     2.8377 |     4.9807 |   0.00001000 |     3.4223 |  2026-06-04 11:55:10
   707 |     2.8467 |     4.9806 |   0.00001000 |     3.6270 |  2026-06-04 11:55:12
   708 |     2.8500 |     4.9801 |   0.00001000 |     3.5749 |  2026-06-04 11:55:13
   709 |     2.8361 |     4.9804 |   0.00001000 |     3.4745 |  2026-06-04 11:55:14
   710 |     2.8439 |     4.9803 |   0.00001000 |     3.7012 |  2026-06-04 11:55:16
   711 |     2.8418 |     4.9805 |   0.00001000 |     3.1923 |  2026-06-04 11:55:18
   712 |     2.8393 |     4.9810 |   0.00001000 |     2.7428 |  2026-06-04 11:55:20
   713 |     2.8481 |     4.9816 |   0.00001000 |     3.9765 |  2026-06-04 11:55:22
   714 |     2.8397 |     4.9817 |   0.00001000 |     3.2659 |  2026-06-04 11:55:24
   715 |     2.8359 |     4.9816 |   0.00001000 |     3.9638 |  2026-06-04 11:55:26
   716 |     2.8360 |     4.9825 |   0.00001000 |     3.0492 |  2026-06-04 11:55:28
   717 |     2.8436 |     4.9827 |   0.00001000 |     3.9122 |  2026-06-04 11:55:30
   718 |     2.8422 |     4.9821 |   0.00001000 |     2.9490 |  2026-06-04 11:55:32
   719 |     2.8437 |     4.9819 |   0.00001000 |     3.7085 |  2026-06-04 11:55:34
   720 |     2.8371 |     4.9827 |   0.00001000 |     4.2177 |  2026-06-04 11:55:36
   721 |     2.8340 |     4.9832 |   0.00001000 |     3.7780 |  2026-06-04 11:55:38
   722 |     2.8409 |     4.9830 |   0.00001000 |     3.3163 |  2026-06-04 11:55:40
   723 |     2.8430 |     4.9822 |   0.00001000 |     3.6336 |  2026-06-04 11:55:42
   724 |     2.8387 |     4.9822 |   0.00001000 |     3.8385 |  2026-06-04 11:55:45
   725 |     2.8320 |     4.9820 |   0.00001000 |     3.2736 |  2026-06-04 11:55:47
   726 |     2.8400 |     4.9819 |   0.00001000 |     3.2080 |  2026-06-04 11:55:49
   727 |     2.8366 |     4.9825 |   0.00001000 |     2.9402 |  2026-06-04 11:55:51
   728 |     2.8385 |     4.9821 |   0.00001000 |     3.3671 |  2026-06-04 11:55:53
   729 |     2.8381 |     4.9817 |   0.00001000 |     3.3984 |  2026-06-04 11:55:55
   730 |     2.8360 |     4.9814 |   0.00001000 |     3.2848 |  2026-06-04 11:55:57
   731 |     2.8335 |     4.9821 |   0.00001000 |     3.6808 |  2026-06-04 11:55:59
   732 |     2.8345 |     4.9816 |   0.00001000 |     3.3133 |  2026-06-04 11:56:01
   733 |     2.8388 |     4.9821 |   0.00001000 |     3.3050 |  2026-06-04 11:56:03
   734 |     2.8320 |     4.9822 |   0.00001000 |     3.2836 |  2026-06-04 11:56:06
   735 |     2.8318 |     4.9824 |   0.00001000 |     3.8662 |  2026-06-04 11:56:08
   736 |     2.8405 |     4.9821 |   0.00001000 |     3.3246 |  2026-06-04 11:56:11
   737 |     2.8336 |     4.9824 |   0.00001000 |     2.9285 |  2026-06-04 11:56:13
   738 |     2.8388 |     4.9826 |   0.00001000 |     4.0041 |  2026-06-04 11:56:16
   739 |     2.8366 |     4.9828 |   0.00001000 |     3.8878 |  2026-06-04 11:56:18
   740 |     2.8368 |     4.9826 |   0.00001000 |     3.8260 |  2026-06-04 11:56:20
   741 |     2.8420 |     4.9826 |   0.00001000 |     3.7342 |  2026-06-04 11:56:22
   742 |     2.8334 |     4.9829 |   0.00001000 |     3.4321 |  2026-06-04 11:56:24
   743 |     2.8278 |     4.9829 |   0.00001000 |     3.9355 |  2026-06-04 11:56:26
   744 |     2.8329 |     4.9833 |   0.00001000 |     3.6797 |  2026-06-04 11:56:28
   745 |     2.8364 |     4.9837 |   0.00001000 |     3.8675 |  2026-06-04 11:56:30
   746 |     2.8353 |     4.9840 |   0.00001000 |     3.8723 |  2026-06-04 11:56:32
   747 |     2.8361 |     4.9837 |   0.00001000 |     3.4010 |  2026-06-04 11:56:34
   748 |     2.8337 |     4.9835 |   0.00001000 |     3.2338 |  2026-06-04 11:56:36
   749 |     2.8355 |     4.9827 |   0.00001000 |     3.5212 |  2026-06-04 11:56:38
   750 |     2.8316 |     4.9827 |   0.00001000 |     3.7182 |  2026-06-04 11:56:40
   751 |     2.8327 |     4.9831 |   0.00001000 |     3.5550 |  2026-06-04 11:56:42
   752 |     2.8325 |     4.9832 |   0.00001000 |     4.0803 |  2026-06-04 11:56:44
   753 |     2.8359 |     4.9824 |   0.00001000 |     3.4819 |  2026-06-04 11:56:46
   754 |     2.8370 |     4.9822 |   0.00001000 |     3.5586 |  2026-06-04 11:56:47
   755 |     2.8345 |     4.9829 |   0.00001000 |     3.6599 |  2026-06-04 11:56:49
   756 |     2.8346 |     4.9830 |   0.00001000 |     3.9595 |  2026-06-04 11:56:50
   757 |     2.8279 |     4.9829 |   0.00001000 |     3.5569 |  2026-06-04 11:56:51
   758 |     2.8298 |     4.9833 |   0.00001000 |     4.2217 |  2026-06-04 11:56:53
   759 |     2.8262 |     4.9838 |   0.00001000 |     4.2981 |  2026-06-04 11:56:54
   760 |     2.8315 |     4.9838 |   0.00001000 |     3.2661 |  2026-06-04 11:56:55
   761 |     2.8268 |     4.9836 |   0.00001000 |     3.3840 |  2026-06-04 11:56:57
   762 |     2.8306 |     4.9834 |   0.00001000 |     3.9025 |  2026-06-04 11:56:59
   763 |     2.8298 |     4.9830 |   0.00001000 |     4.0289 |  2026-06-04 11:57:01
   764 |     2.8296 |     4.9830 |   0.00001000 |     3.8683 |  2026-06-04 11:57:03
   765 |     2.8264 |     4.9835 |   0.00001000 |     3.5561 |  2026-06-04 11:57:05
   766 |     2.8320 |     4.9831 |   0.00001000 |     3.8646 |  2026-06-04 11:57:07
   767 |     2.8322 |     4.9832 |   0.00001000 |     3.9009 |  2026-06-04 11:57:09
   768 |     2.8298 |     4.9829 |   0.00001000 |     3.4308 |  2026-06-04 11:57:11
   769 |     2.8281 |     4.9833 |   0.00001000 |     3.6392 |  2026-06-04 11:57:13
   770 |     2.8289 |     4.9838 |   0.00001000 |     3.4189 |  2026-06-04 11:57:15
   771 |     2.8248 |     4.9833 |   0.00001000 |     3.3101 |  2026-06-04 11:57:17
   772 |     2.8218 |     4.9839 |   0.00001000 |     2.9830 |  2026-06-04 11:57:19
   773 |     2.8232 |     4.9839 |   0.00001000 |     3.2178 |  2026-06-04 11:57:20
   774 |     2.8304 |     4.9844 |   0.00001000 |     3.8572 |  2026-06-04 11:57:22
   775 |     2.8244 |     4.9841 |   0.00001000 |     3.0966 |  2026-06-04 11:57:24
   776 |     2.8351 |     4.9845 |   0.00001000 |     3.3938 |  2026-06-04 11:57:25
   777 |     2.8231 |     4.9846 |   0.00001000 |     3.3251 |  2026-06-04 11:57:27
   778 |     2.8327 |     4.9841 |   0.00001000 |     3.9104 |  2026-06-04 11:57:29
   779 |     2.8315 |     4.9843 |   0.00001000 |     4.0667 |  2026-06-04 11:57:31
   780 |     2.8277 |     4.9844 |   0.00001000 |     3.3081 |  2026-06-04 11:57:33
   781 |     2.8282 |     4.9846 |   0.00001000 |     3.3834 |  2026-06-04 11:57:34
   782 |     2.8155 |     4.9844 |   0.00001000 |     3.4060 |  2026-06-04 11:57:36
   783 |     2.8240 |     4.9852 |   0.00001000 |     3.4547 |  2026-06-04 11:57:38
   784 |     2.8335 |     4.9856 |   0.00001000 |     3.8975 |  2026-06-04 11:57:40
   785 |     2.8282 |     4.9855 |   0.00001000 |     3.6280 |  2026-06-04 11:57:42
   786 |     2.8308 |     4.9856 |   0.00001000 |     3.2433 |  2026-06-04 11:57:44
   787 |     2.8280 |     4.9861 |   0.00001000 |     3.5503 |  2026-06-04 11:57:45
   788 |     2.8306 |     4.9854 |   0.00001000 |     3.2122 |  2026-06-04 11:57:47
   789 |     2.8259 |     4.9849 |   0.00001000 |     4.0985 |  2026-06-04 11:57:49
   790 |     2.8238 |     4.9844 |   0.00001000 |     3.8009 |  2026-06-04 11:57:51
   791 |     2.8284 |     4.9848 |   0.00001000 |     3.6768 |  2026-06-04 11:57:53
   792 |     2.8247 |     4.9844 |   0.00001000 |     3.6776 |  2026-06-04 11:57:55
   793 |     2.8235 |     4.9847 |   0.00001000 |     4.1439 |  2026-06-04 11:57:57
   794 |     2.8224 |     4.9845 |   0.00001000 |     3.4233 |  2026-06-04 11:57:59
   795 |     2.8215 |     4.9849 |   0.00001000 |     3.2541 |  2026-06-04 11:58:01
   796 |     2.8216 |     4.9849 |   0.00001000 |     3.6371 |  2026-06-04 11:58:03
   797 |     2.8237 |     4.9848 |   0.00001000 |     3.2369 |  2026-06-04 11:58:05
   798 |     2.8194 |     4.9848 |   0.00001000 |     3.9327 |  2026-06-04 11:58:07
   799 |     2.8161 |     4.9853 |   0.00001000 |     3.6895 |  2026-06-04 11:58:09
   800 |     2.8207 |     4.9856 |   0.00001000 |     4.0287 |  2026-06-04 11:58:11
   801 |     2.8242 |     4.9852 |   0.00001000 |     3.6402 |  2026-06-04 11:58:13
   802 |     2.8226 |     4.9847 |   0.00001000 |     3.8497 |  2026-06-04 11:58:15
   803 |     2.8251 |     4.9850 |   0.00001000 |     3.5899 |  2026-06-04 11:58:17
   804 |     2.8173 |     4.9855 |   0.00001000 |     3.3216 |  2026-06-04 11:58:19
   805 |     2.8276 |     4.9854 |   0.00001000 |     3.8184 |  2026-06-04 11:58:21
   806 |     2.8279 |     4.9856 |   0.00001000 |     3.6133 |  2026-06-04 11:58:23
   807 |     2.8213 |     4.9854 |   0.00001000 |     3.5441 |  2026-06-04 11:58:25
   808 |     2.8224 |     4.9849 |   0.00001000 |     3.2504 |  2026-06-04 11:58:27
   809 |     2.8218 |     4.9851 |   0.00001000 |     3.3685 |  2026-06-04 11:58:29
   810 |     2.8174 |     4.9856 |   0.00001000 |     3.8636 |  2026-06-04 11:58:31
   811 |     2.8228 |     4.9853 |   0.00001000 |     3.5306 |  2026-06-04 11:58:33
   812 |     2.8223 |     4.9857 |   0.00001000 |     3.5686 |  2026-06-04 11:58:35
   813 |     2.8206 |     4.9864 |   0.00001000 |     4.3909 |  2026-06-04 11:58:37
   814 |     2.8151 |     4.9869 |   0.00001000 |     3.9073 |  2026-06-04 11:58:39
   815 |     2.8172 |     4.9868 |   0.00001000 |     2.8824 |  2026-06-04 11:58:41
   816 |     2.8195 |     4.9873 |   0.00001000 |     3.5129 |  2026-06-04 11:58:43
   817 |     2.8152 |     4.9866 |   0.00001000 |     3.8577 |  2026-06-04 11:58:45
   818 |     2.8177 |     4.9872 |   0.00001000 |     3.7889 |  2026-06-04 11:58:47
   819 |     2.8225 |     4.9868 |   0.00001000 |     3.9015 |  2026-06-04 11:58:49
   820 |     2.8212 |     4.9869 |   0.00001000 |     4.0676 |  2026-06-04 11:58:51
   821 |     2.8201 |     4.9869 |   0.00001000 |     3.6185 |  2026-06-04 11:58:53
   822 |     2.8140 |     4.9875 |   0.00001000 |     3.7107 |  2026-06-04 11:58:56
   823 |     2.8150 |     4.9870 |   0.00001000 |     3.8219 |  2026-06-04 11:58:58
   824 |     2.8234 |     4.9873 |   0.00001000 |     3.8226 |  2026-06-04 11:59:01
   825 |     2.8148 |     4.9872 |   0.00001000 |     3.4102 |  2026-06-04 11:59:03
   826 |     2.8162 |     4.9879 |   0.00001000 |     3.6611 |  2026-06-04 11:59:04
   827 |     2.8166 |     4.9870 |   0.00001000 |     3.3810 |  2026-06-04 11:59:06
   828 |     2.8210 |     4.9867 |   0.00001000 |     3.1869 |  2026-06-04 11:59:07
   829 |     2.8224 |     4.9870 |   0.00001000 |     4.2323 |  2026-06-04 11:59:08
   830 |     2.8183 |     4.9874 |   0.00001000 |     3.8062 |  2026-06-04 11:59:10
   831 |     2.8153 |     4.9874 |   0.00001000 |     3.5437 |  2026-06-04 11:59:11
   832 |     2.8162 |     4.9867 |   0.00001000 |     3.4651 |  2026-06-04 11:59:12
   833 |     2.8148 |     4.9871 |   0.00001000 |     3.6691 |  2026-06-04 11:59:14
   834 |     2.8178 |     4.9875 |   0.00001000 |     3.8097 |  2026-06-04 11:59:16
   835 |     2.8151 |     4.9878 |   0.00001000 |     3.4692 |  2026-06-04 11:59:19
   836 |     2.8134 |     4.9878 |   0.00001000 |     3.7164 |  2026-06-04 11:59:21
   837 |     2.8150 |     4.9882 |   0.00001000 |     3.6030 |  2026-06-04 11:59:23
   838 |     2.8077 |     4.9883 |   0.00001000 |     3.9263 |  2026-06-04 11:59:24
   839 |     2.8119 |     4.9885 |   0.00001000 |     3.4302 |  2026-06-04 11:59:26
   840 |     2.8177 |     4.9887 |   0.00001000 |     3.9480 |  2026-06-04 11:59:28
   841 |     2.8117 |     4.9887 |   0.00001000 |     4.1276 |  2026-06-04 11:59:30
   842 |     2.8146 |     4.9882 |   0.00001000 |     3.2741 |  2026-06-04 11:59:33
   843 |     2.8129 |     4.9882 |   0.00001000 |     3.5925 |  2026-06-04 11:59:35
   844 |     2.8082 |     4.9890 |   0.00001000 |     3.2771 |  2026-06-04 11:59:38
   845 |     2.8122 |     4.9896 |   0.00001000 |     3.2945 |  2026-06-04 11:59:40
   846 |     2.8166 |     4.9898 |   0.00001000 |     4.2982 |  2026-06-04 11:59:42
   847 |     2.8152 |     4.9895 |   0.00001000 |     3.6316 |  2026-06-04 11:59:44
   848 |     2.8184 |     4.9887 |   0.00001000 |     3.6026 |  2026-06-04 11:59:46
   849 |     2.8178 |     4.9884 |   0.00001000 |     3.9436 |  2026-06-04 11:59:48
   850 |     2.8091 |     4.9890 |   0.00001000 |     3.4918 |  2026-06-04 11:59:50
   851 |     2.8158 |     4.9886 |   0.00001000 |     3.3971 |  2026-06-04 11:59:52
   852 |     2.8128 |     4.9883 |   0.00001000 |     3.6350 |  2026-06-04 11:59:54
   853 |     2.8172 |     4.9888 |   0.00001000 |     3.0414 |  2026-06-04 11:59:56
   854 |     2.8184 |     4.9887 |   0.00001000 |     3.5032 |  2026-06-04 11:59:58
   855 |     2.8178 |     4.9889 |   0.00001000 |     4.0207 |  2026-06-04 12:00:00
